blank,time-of-text,text-time,text,title,author
,8:30,It is around 8:30,"It is around 8:30. Sunshine comes through the windows at right. As the curtain rises, the family has just finished breakfast.",Long Day's Journey Into Night,Eugene O'Neill
,8:31,It is around 8:30,"It is around 8:30. Sunshine comes through the windows at right. As the curtain rises, the family has just finished breakfast.",Long Day's Journey Into Night,Eugene O'Neill
,8:32,It is around 8:30,"It is around 8:30. Sunshine comes through the windows at right. As the curtain rises, the family has just finished breakfast.",Long Day's Journey Into Night,Eugene O'Neill
,8:33,It is around 8:30,"It is around 8:30. Sunshine comes through the windows at right. As the curtain rises, the family has just finished breakfast.",Long Day's Journey Into Night,Eugene O'Neill
,12:43,It is around quarter to one,"It is around quarter to one. No sunlight comes into the room now through the windows at right. Outside the day is fine but increasingly sultry, with a faint haziness in the air which softens the glare of the sun.",Long Day's Journey Into Night,Eugene O'Neill
,12:44,It is around quarter to one,"It is around quarter to one. No sunlight comes into the room now through the windows at right. Outside the day is fine but increasingly sultry, with a faint haziness in the air which softens the glare of the sun.",Long Day's Journey Into Night,Eugene O'Neill
,12:45,It is around quarter to one,"It is around quarter to one. No sunlight comes into the room now through the windows at right. Outside the day is fine but increasingly sultry, with a faint haziness in the air which softens the glare of the sun.",Long Day's Journey Into Night,Eugene O'Neill
,12:46,It is around quarter to one,"It is around quarter to one. No sunlight comes into the room now through the windows at right. Outside the day is fine but increasingly sultry, with a faint haziness in the air which softens the glare of the sun.",Long Day's Journey Into Night,Eugene O'Neill
,12:47,It is around quarter to one,"It is around quarter to one. No sunlight comes into the room now through the windows at right. Outside the day is fine but increasingly sultry, with a faint haziness in the air which softens the glare of the sun.",Long Day's Journey Into Night,Eugene O'Neill
,18:27,It is around half past six in the evening,"It is around half past six in the evening. Dusk is gathering in the living room, an early dusk due to the fog which has rolled in from the Sound and is like a white curtain drawn down outside the windows.",Long Day's Journey Into Night,Eugene O'Neill
,18:28,It is around half past six in the evening,"It is around half past six in the evening. Dusk is gathering in the living room, an early dusk due to the fog which has rolled in from the Sound and is like a white curtain drawn down outside the windows.",Long Day's Journey Into Night,Eugene O'Neill
,18:29,It is around half past six in the evening,"It is around half past six in the evening. Dusk is gathering in the living room, an early dusk due to the fog which has rolled in from the Sound and is like a white curtain drawn down outside the windows.",Long Day's Journey Into Night,Eugene O'Neill
,18:30,It is around half past six in the evening,"It is around half past six in the evening. Dusk is gathering in the living room, an early dusk due to the fog which has rolled in from the Sound and is like a white curtain drawn down outside the windows.",Long Day's Journey Into Night,Eugene O'Neill
,18:31,It is around half past six in the evening,"It is around half past six in the evening. Dusk is gathering in the living room, an early dusk due to the fog which has rolled in from the Sound and is like a white curtain drawn down outside the windows.",Long Day's Journey Into Night,Eugene O'Neill
,18:32,It is around half past six in the evening,"It is around half past six in the evening. Dusk is gathering in the living room, an early dusk due to the fog which has rolled in from the Sound and is like a white curtain drawn down outside the windows.",Long Day's Journey Into Night,Eugene O'Neill
,18:33,It is around half past six in the evening,"It is around half past six in the evening. Dusk is gathering in the living room, an early dusk due to the fog which has rolled in from the Sound and is like a white curtain drawn down outside the windows.",Long Day's Journey Into Night,Eugene O'Neill
,16:56,4:56 P.M,"And when that final Friday came, when my packing was mostly done, she sat with my dad and me on the living-room couch at 4:56 P.M. and patiently awaited...",Looking for Alaska,John Green
,9:28,twenty-eight minutes past nine,"He entered No. 10 for the first time, he who had sat on the Government benches for eight years and who had known the Prime Minister from youth up. ""This clock right?"" he asked the butler in the hall. ""Yes, sir."" The clock showed twenty-eight minutes past nine. ""The clocks here have to be right, sir,"" the butler added with pride and a respectful humour, on the stairs.",Lord Raingo,Arnold Bennett
,21:28,twenty-eight minutes past nine,"He entered No. 10 for the first time, he who had sat on the Government benches for eight years and who had known the Prime Minister from youth up. ""This clock right?"" he asked the butler in the hall. ""Yes, sir."" The clock showed twenty-eight minutes past nine. ""The clocks here have to be right, sir,"" the butler added with pride and a respectful humour, on the stairs.",Lord Raingo,Arnold Bennett
,11:36,Eleven thirty-six,"I ran up the stairs, away from the heat and the noise, the mess and the confusion. I saw the clock radio by my bed. Eleven thirty-six.",Losing You,Nicci French
,12:30,half-past twelve,You'll never believe this but (in Spain) they are two hours late for ever meal - two hours Fanny - (can we lunch at half-past twelve today?),Love in a Cold Climate,Nancy Mitford
,16:07,seven minutes after four,"Dr. Urbino caught the parrot around the neck with a triumphant sigh: ca y est. But he released him immediately because the ladder slipped from under his feet and for an instant he was suspended in air and then he realised that he had died without Communion, without time to repent of anything or to say goodbye to anyone, at seven minutes after four on Pentecost Sunday.",Love in the Time of Cholera,Gabriel Garcia Marquez
,8:46,eight forty six,"At the tone, the time will be eight forty six, exactly. One cubic mile of seawater contains about 50 pounds of gold.",Macedonia,Tom Lichtenberg
,20:46,eight forty six,"At the tone, the time will be eight forty six, exactly. One cubic mile of seawater contains about 50 pounds of gold.",Macedonia,Tom Lichtenberg
,3:00,three o'clock,"On Wednesday at three o'clock, Monsieur and Madame Bovary, seated in their dog-cart, set out for Vaubyessard, with a great trunk strapped on behind and a bonnet-box in front of the apron.",Madame Bovary,Gustave Flaubert
,15:00,three o'clock,"On Wednesday at three o'clock, Monsieur and Madame Bovary, seated in their dog-cart, set out for Vaubyessard, with a great trunk strapped on behind and a bonnet-box in front of the apron.",Madame Bovary,Gustave Flaubert
,18:00,six o'clock,"Leon waited all day for six o'clock to arrive; when he got to the inn, he found no one there but Monsieur Binet, already at the table.",Madame Bovary,Gustave Flaubert
,12:58,12.58pm,The watch on my wrist showed 12.58pm I'd have time to hit the morgue.,Magic Bites,Ilona Andrews
,6:08,six oh-eight a.m.,At six oh-eight a.m. two men wearing ragged trench coats approached the Casino. The shorter of the men burst into flames.,Magic Bleeds,Ilona Andrews
,7:42,Seven forty-two am.,"Seven forty-two am., Mr Gasparian: I curse you. I curse your arms so they will wither and die and fall off your body...",Magic Bleeds,Ilona Andrews
,8:37,Eight thirty-seven am.,"Eight thirty-seven am., Patrice Lane, Biohazard: The dog's clean. The Good Samaritan was a woman with an accent of some sort. Why haven't you called me?",Magic Bleeds,Ilona Andrews
,8:49,8.49,"8.49. I took the phone, cleared my throat, and dialled the keep, the packs stronghold on the outskirts of Atlanta. Just keep it professional. Less pathetic that way.",Magic Bleeds,Ilona Andrews
,3:15,3:15,"Above the door of Room 69 the clock ticked on at 3:15. The motion was accelerating. What had once been the gymnasium was now a small room, seven feet wide, a tight, almost perfect cube. The walls plunged inward, along colliding diagonals, only a few feet from their final focus...",Manhole 69,J. G. Ballard
,15:15,3:15,"Above the door of Room 69 the clock ticked on at 3:15. The motion was accelerating. What had once been the gymnasium was now a small room, seven feet wide, a tight, almost perfect cube. The walls plunged inward, along colliding diagonals, only a few feet from their final focus...",Manhole 69,J. G. Ballard
,0:42,eighteen minutes to one,"She crushed the cigarette out and stood, brushing ash from her black skirt. It was eighteen minutes to one. She went to the house phone and called his room.",Marjorie Morningstar,Herman Wouk
,12:42,eighteen minutes to one,"She crushed the cigarette out and stood, brushing ash from her black skirt. It was eighteen minutes to one. She went to the house phone and called his room.",Marjorie Morningstar,Herman Wouk
,11:01,it is just past eleven,"The clock above the stove says that it is just past eleven, and guests will be arriving at the house now.",Mary and O'Neil,Justin Cronin
,11:02,it is just past eleven,"The clock above the stove says that it is just past eleven, and guests will be arriving at the house now.",Mary and O'Neil,Justin Cronin
,23:01,it is just past eleven,"The clock above the stove says that it is just past eleven, and guests will be arriving at the house now.",Mary and O'Neil,Justin Cronin
,23:02,it is just past eleven,"The clock above the stove says that it is just past eleven, and guests will be arriving at the house now.",Mary and O'Neil,Justin Cronin
,0:12,"0 Hours, 12 Minutes","Clock time is 0 Hours, 12 Minutes, 0 Seconds. Twenty three minutes later, they have their first sight of Venus.",Mason & Dixon,Thomas Pynchon
,2:30,2:30,"Ach! It's 2:30. Look how the time is flying. And it's still so much to do today.. It's dishes to clean, dinner to defrost, and my pills I haven't yet counted.",Maus,Art Spiegelman
,14:30,2:30,"Ach! It's 2:30. Look how the time is flying. And it's still so much to do today.. It's dishes to clean, dinner to defrost, and my pills I haven't yet counted.",Maus,Art Spiegelman
